timestamp;voc [ppb];sound_pressure_level [dba];indoor_relative_humidity [%];air_temperature [Celsius];illuminance [lux];pm2.5 [mu_g/m3];indoor_co2 [ppm];wifi_connected_devices [number];ceiling_fan_energy [kWh];lighting_energy [kWh];plug_load_energy [kWh];chilled_water_energy [kWh];fcu_fan_energy [kWh];temp_setpoint [Celsius];fcu_fan_speed [Hz];supply_air_pressure [Pa];supply_air_temperature [Celsius];baromatic_pressure [hPa];dry_bulb_temp [Celsius];global_horizontal_solar_radiation [W/m2];wind_direction [Degree];wind_speed [m/s];outdoor_co2 [ppm];outdoor_relative_humidity [%];occupant_presence [binary];occupant_count [number]
2021-09-07 01:10 +08:00;57,51724243;55,60689545;70,32551575;26,46758652;14,90689659;3,827586174;583,2069092;0;0,004476;0,00977;0,03662;0;0;26,1;0;0,6376795;26,8837;1004,799988;26,29999924;0;63,04958344;0,7950176;462,7025757;96,80000305;0;0
2021-09-07 01:15 +08:00;64,90000153;58,0233345;68,58366394;26,35833359;14,80666637;3,700000048;596;0;0,004476;0,01139;0,03662;0;0;26,1;0;0,6376795;26,8837;1004,700012;26,39999962;0;75,96520233;0,598380387;462,7025146;96,20485687;0;0
2021-09-07 01:20 +08:00;99,46666718;58,36000061;67,10933685;26,38866615;14,24666691;3,5;596,833313;0;0,004272;0,0114;0,03662;0;0;26,1;0;0,6376795;26,8837;1004,599976;26,39999962;0;91,66123199;0,419999987;462,1092224;96;0;0
2021-09-07 01:25 +08:00;86,66666412;59,07666779;66,05033112;26,37199974;14,02000046;3,133333445;595,7999878;0;0,004476;0,00976;0,03662;0;0;26,1;0;0,6376795;27,00488;1004,599976;26,39999962;0;100,954422;0,456907123;463,089386;96,19999695;0;0
2021-09-07 01:30 +08:00;76,03333282;57,24333191;64,98433685;26,35766602;17,01666641;3,133333445;594,7666626;0;0,004476;0,01139;0,03662;0;0;26,1;0;0,6376795;27,00488;1004,700012;26,40161514;0;78,27254486;0,222422689;462,8895264;96,5;0;0
2021-09-07 01:35 +08:00;21,5714283;55,76071548;64,68464661;26,21964264;20,8035717;3,142857075;587,2857056;0;0,004476;0,0114;0,03663;0;0;26,1;0;0,6376795;27,00488;1004,599976;26,5;0;93,50069427;0,593814075;462,3352661;96,79837799;0;0
2021-09-07 01:40 +08:00;20;56,98333359;64,2456665;26,26033401;22,12000084;3,200000048;582,833313;0;0,004476;0,00976;0,03662;0;0;26,1;0;0,6376795;27,1261;1004,599976;26,5;0;91,47554016;0,372424573;463,4892578;97;0;0
2021-09-07 01:45 +08:00;20,10000038;57,15333176;65,9240036;26,39433289;20,37000084;3,466666698;578,3666382;0;0,004476;0,0114;0,03662;0;0;26,1;0;0,6376795;27,1261;1004,599976;26,60000038;0;109,3006058;0,479999989;462,6983032;97,1967392;0;0
2021-09-07 01:50 +08:00;20,89999962;57,56000137;68,79633331;26,58866692;19,70666695;3,733333349;585,0999756;0;0,004272;0,01139;0,03662;0;0;26,1;0;0,6376795;27,1261;1004,400024;26,60000038;0;101,9088821;0,360000014;463,8973389;97,5;0;0
2021-09-07 01:55 +08:00;50,66666794;57,47999954;66,7563324;26,48966599;18,71333313;3,366666555;587,7000122;0;0,004476;0,00977;0,03662;0;0;26,1;0;0,6376795;27,1261;1004,400024;26,70000076;0;11,19999981;0,059999999;463,1089478;97,79837036;0;0
2021-09-07 02:00 +08:00;86,19999695;55,18333435;66,04566956;26,37633324;20,37999916;2,866666555;591,0333252;0;0,004476;0,01139;0,03662;0;0;26,1;0;0,6376795;27,1261;1004,398376;26,60162163;0;163,8212585;0,101945542;463,3120422;97,50324249;0;0
2021-09-07 02:05 +08:00;87;55,4758606;65,25517273;26,32586288;22,78965569;3,517241478;588,3448486;0;0,004476;0,01139;0,03988;0;0;26,1;0;0,6376795;27,1261;1004,400024;26,60000038;0,016327905;108,8235245;0,200000003;463,7022095;97,69999695;0;0
2021-09-07 02:10 +08:00;100,8666687;55,14666748;64,65066528;26,29733276;24,79999924;3,133333445;583,1333618;0;0,004476;0,00977;0,03987;0;0;26,1;0;0,6376795;27,1261;1004,400024;26,60000038;0;1,500844002;0,112276658;463,0991516;98,09999847;0;0
2021-09-07 02:15 +08:00;90,90000153;57,20000076;64,37599945;26,15766716;26,96666718;2,900000095;581,4333496;0;0,004476;0,01139;0,03988;0;0;26,1;0;0,6376795;27,1261;1004,398376;26,60000038;0;329,7065125;0,237870991;464,2887878;97,90000153;0;0
2021-09-07 02:20 +08:00;38,09999847;57,02999878;63,81100082;26,17333412;30,65999985;3,166666746;579,8666382;0;0,004272;0,00977;0,03906;0;0;26,1;0;0,6376795;27,1261;1004,299988;26,60000038;0;338,9004211;0,169988349;464,4790344;98,09999847;0;0
2021-09-07 02:25 +08:00;21,0714283;59,50714111;64,43821716;26,17499924;30,32857132;3,428571463;583,1428833;0;0,004476;0,01139;0,03988;0;0;26,1;0;0,6376795;27,1261;1004,350098;26,60000038;0;185,5364075;0,135129824;464,2727661;98,09999847;0;0
2021-09-07 02:30 +08:00;20;55,84666824;69,61100006;26,38433266;28,92000008;3,099999905;559,5;0;0,004476;0,00977;0,03987;0;0;26,1;0;0,6376795;27,1261;1004,299988;26,60000038;0;92,31917572;0,07000915;463,1219788;98,10001373;0;0
2021-09-07 02:35 +08:00;20;54,18999863;70,99633026;26,36199951;27,62999916;2,866666555;527,9000244;0;0,004476;0,01139;0,03988;0;0;26,1;0;0,6376795;27,24731;1004,299988;26,60000038;0;269,3999939;0,071941637;463,4957275;98,19999695;0;0
2021-09-07 02:40 +08:00;20;52,70999908;69,00499725;26,16533279;31,39999962;3,066666603;501;0;0,004476;0,00976;0,03988;0;0;26,2;0;0,6376795;27,24731;1004,299988;26,5;0;84,5;0,140000001;463,8955688;98,30000305;0;0
2021-09-07 02:45 +08:00;20;54,33000183;71,93900299;26,29133415;24,9533329;3,433333397;480,1666565;0;0,004476;0,0114;0,03987;0;0;26,2;0;0,6376795;27,24731;1004,299988;26,5;0;350,1734924;0,277730167;463,2893677;98,5;0;0
2021-09-07 02:50 +08:00;20;55,0933342;74,70666504;26,35233307;24,69666672;3,766666651;470,0333252;0;0,004273;0,00976;0,03907;0;0;26,2;0;0,6376795;27,24731;1004,299988;26,5;0,98365587;119,4642639;0,100000001;463,3056946;98,80000305;0;0
2021-09-07 02:55 +08:00;20;54,68571472;71,19071198;26,18321419;26,09285736;4,357142925;459,3928528;0;0,004475;0,0114;0,03987;0;0;26,2;0;0,6376795;27,24731;1004,10321;26,5;0;117,4000015;0,100000001;463,892334;99,19675446;0;0
2021-09-07 03:00 +08:00;20;54,22999954;72,57766724;26,24633408;25,10000038;4,099999905;457,7000122;0;0,004476;0,00976;0,03988;0;0;26,2;0;0,6376795;27,24731;1004,200012;26,5;0,983848751;116,0141602;0,230000004;463,8858032;99,30000305;0;0
2021-09-07 03:05 +08:00;20,39999962;56,72333145;76,35700226;26,45400047;24,09000015;4,133333206;450,8999939;0;0,004476;0,01139;0,03743;0;0;26,2;0;0,6376795;27,24731;1004,200012;26,5;0;115,1472092;0,244329512;464,4822693;99,5;0;0
2021-09-07 03:10 +08:00;20;52,98666763;72,56900024;26,30233383;24,00333405;4,099999905;447,3999939;0;0,004476;0,00977;0,03825;0;0;26,2;0;0,6376795;27,24731;1004,200012;26,60000038;0;79,99819946;0,219999999;463,7118225;99,29998016;0;0
2021-09-07 03:15 +08:00;20;50,54285812;71,66178894;26,19107056;26,27857208;4,178571224;448,5357056;0;0,004476;0,01139;0,03744;0;0;26,2;0;0,6376795;27,24731;1004,099976;26,60000038;0;266,3431396;0,413657755;463,508728;99;0;0
2021-09-07 03:20 +08:00;20;54,39666748;76,46800232;26,33600044;25,80999947;4,033333302;445,8666687;0;0,004273;0,00977;0,03825;0;0;26,2;0;0,6376795;27,24731;1004,099976;26,70000076;1,983770967;308,8464966;0,319026262;463,892334;97,90324402;0;0
2021-09-07 03:25 +08:00;20;55,11999893;75,21033478;26,26066589;26,2966671;4,199999809;450,0333252;0;0,004475;0,01139;0,03743;0;0;26,2;0;0,6376795;27,24731;1004,099976;26,70000076;1,999950171;266,5005188;0,779994488;464,0791321;97,80000305;0;0
2021-09-07 03:30 +08:00;20;52,15000153;72,10633087;26,18266678;28,88333321;4,866666794;445,9666748;0;0,004476;0,0114;0,03825;0;0;26,2;0;0,6376795;27,1261;1004,099976;26,70000076;0;267,0032654;0,620487869;463,9053345;97,70162201;0;0
2021-09-07 03:35 +08:00;20;50,40000153;76,76499939;26,22400093;25,02000046;4,866666794;449,1333313;0;0,004476;0,00976;0,03743;0;0;26,2;0;0,6376795;27,1261;1004,099976;26,70000076;0;298,53479;0,566386998;465,4621277;98,29508972;0;0
2021-09-07 03:40 +08:00;20;50,59666824;76,26833344;26,18300056;18,36666679;5,033333302;451,1000061;0;0,004476;0,01139;0,03744;0;0;26,2;0;0,6376795;27,24731;1004,099976;26,70000076;0,016278343;297,1235046;0,738697767;463,8988342;98,5;0;0
2021-09-07 03:45 +08:00;20;51,88000107;72,88066864;25,98266602;13,87666702;4,766666889;451,6333313;0;0,004476;0,00977;0,03825;0;0;26,2;0;0,6376795;27,1261;1003,900024;26,60000038;0;258,7902832;1,106443167;464,8851624;99,49676514;0;0
2021-09-07 03:50 +08:00;20;51,24827576;75,94517517;26,21275902;9,541378975;4,482758522;467,2758484;0;0,004273;0,01139;0,03743;0;0;26,2;0;0,6376795;27,1261;1003,900024;26,5;0;284,6971741;0,639980972;463,1122437;99,99999237;0;0
2021-09-07 03:55 +08:00;73,40000153;52,93000031;75,03600311;26,22733307;13,01333332;5,433333397;497,8999939;0;0,004475;0,00977;0,03825;0;0;26,2;0;0,6376795;27,1261;1003,900024;26,5;0,016245576;310,1704102;0,231949478;463,8858337;99,80000305;0;0
2021-09-07 04:00 +08:00;150,4333344;57,23666763;71,73133087;26,13666725;16,48333359;6,233333111;543,7333374;0;0,004476;0,01139;0,03744;0;0;26,2;0;0,6376795;27,1261;1003,801575;26,5;0;301,5343018;0,106447503;462,9024658;99,99677277;0;0
2021-09-07 04:05 +08:00;163,7142792;59,6071434;69,42214203;26,24785805;21,65357208;6,25;589,6428833;0;0,004476;0,00977;0,0358;0;0;26,2;0;0,6376795;27,1261;1003,799988;26,5;0,999866724;199,2739716;0,329978704;463,4957275;100;0;0
2021-09-07 04:10 +08:00;29,17241287;55,67586136;67,95275879;26,25655174;24,39655113;6,034482956;618,8965454;0;0,004476;0,01139;0,03581;0;0;26,2;0;0,6376795;27,24731;1003,900024;26,5;0;21,63444138;0,040021986;463,2990723;100;0;0
2021-09-07 04:15 +08:00;31,20000076;56,11666489;67,29299927;26,17233276;24,6566658;5,866666794;627,0333252;0;0,004476;0,00977;0,03581;0;0;26,2;0;0,6376795;27,24731;1003,900024;26,5;0;5,041356087;0,533632219;463,0893555;100;0;0
2021-09-07 04:20 +08:00;52,79999924;56,72333145;66,33366394;26,2456665;29,48999977;5,166666508;636,0333252;0;0,004273;0,00976;0,03581;0;0;26,2;0;0,6376795;27,24731;1003,900024;26,39999962;0;1,460364819;0,539936066;462,5155945;100;0;0
2021-09-07 04:25 +08:00;24,83333397;58,24666595;65,28733063;26,35733414;29,09666634;4,666666508;644,0333252;0;0,004475;0,0114;0,0358;0;0;26,2;0;0,6376795;27,24731;1003,900024;26,39999962;0,016343879;239,2409363;0,256731212;462,7123718;100;0;0
2021-09-07 04:30 +08:00;24,03333282;56,83666611;65,15666962;26,25399971;27,83666611;4,766666889;648,0333252;0;0,004476;0,00976;0,03662;0;0;26,2;0;0,6376795;27,24731;1003,900024;26,39999962;0;119,5010452;0,209999993;462,6960449;100;0;0
2021-09-07 04:35 +08:00;50,29999924;56,04000092;65,05699921;26,26099968;27,29000092;5,433333397;656;0;0,004476;0,00977;0,03581;0;0;26,2;0;0,6376795;27,24731;1003,900024;26,30163574;0;28,39469528;0,278854787;462,8992615;100;0;0
2021-09-07 04:40 +08:00;78,31034851;58,64827728;64,99172211;26,25;25,39310265;5,13793087;658,6896362;0;0,004476;0,01139;0,03581;0;0;26,3;0;0,6376795;27,36852;1003,900024;26,30162811;0;257,4032898;0,100000001;462,3222656;100;0;0
2021-09-07 04:45 +08:00;89,8666687;57,0933342;64,77833557;26,24466705;22,93666649;5,266666889;663,0666504;0;0,004476;0,00977;0,03581;0;0;26,2;0;0,6376795;27,36852;1004,096741;26,29999924;0;335,1936035;0,150000006;462,4896851;100;0;0
2021-09-07 04:50 +08:00;120,5999985;57,52999878;64,21366882;26,27799988;21,68666649;5,033333302;662,5666504;0;0,004273;0,00976;0,0358;0;0;26,3;0;0,6376795;27,36852;1003,900024;26,39999962;0;355,6946106;0,109999999;464,0856934;100;0;0
2021-09-07 04:55 +08:00;134,4666595;56,70333481;63,44166565;26,32433319;23,20999908;5,366666794;662,166687;0;0,004475;0,01139;0,03581;0;0;26,3;0;0,6376795;27,36852;1003,799988;26,39999962;0;278,7181091;0,196925789;463,6924438;100;0;0
2021-09-07 05:00 +08:00;85,17857361;54,51071548;63,26250076;26,31678581;26,2678566;4,892857075;664,1428833;0;0,004476;0,00977;0,03581;0;0;26,3;0;0,6376795;27,36852;1003,799988;26,39999962;0;97,52954865;0,348845333;462,9025879;100;0;0
2021-09-07 05:05 +08:00;81,30000305;56,82333374;63,65366745;26,23900032;26,57333374;4,933333397;667,4666748;0;0,00468;0,00977;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;150,4996948;0,050025634;462,8927612;100;0;0
2021-09-07 05:10 +08:00;109,7333298;56,5;63,6609993;26,33600044;26,21999931;5;665,0333252;0;0,004883;0,01139;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,599976;26,29999924;0;326,2843018;0,349995494;462,5092163;100;0;0
2021-09-07 05:15 +08:00;69,59999847;58,90000153;63,91999817;26,30599976;27,06999969;5,766666889;666,1333618;0;0,004679;0,00976;0,03824;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;160,5050507;0,170000002;464,65625;100;0;0
2021-09-07 05:20 +08:00;22,89999962;61,09000015;63,5953331;26,26633263;38,42333221;6,333333492;668,7000122;0;0,004679;0,00977;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,599976;26,29999924;0;222,4258118;0,170062765;463,4957275;100;0;0
2021-09-07 05:25 +08:00;20;51,24000168;65,30867004;26,5739994;24,57666588;6,166666508;622,2000122;0;0,00468;0,01139;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;248,7054596;0,150000006;463,292572;100;0;0
2021-09-07 05:30 +08:00;20;52,47000122;71,15000153;26,84866714;20,8433342;6,366666794;556,7666626;0;0,004882;0,00977;0,03906;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;45,79545975;0,829910278;462,6960449;100;0;0
2021-09-07 05:35 +08:00;20;53,90689468;72,44758606;26,7572422;73,96206665;5,931034565;521,241394;0;0,00468;0,00976;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;262,2976379;0,30000931;462,856781;100;0;0
2021-09-07 05:40 +08:00;22,53333282;54,49666595;69,82933044;26,57099915;81,18333435;5,266666889;503,7333374;0;0,004679;0,0114;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,799988;26,39999962;0;240,8725281;0,15389511;462,6928101;100;0;0
2021-09-07 05:45 +08:00;24,10000038;60,88000107;72,87566376;26,83200073;75,74333191;5,966666698;508,1000061;0;0,00468;0,00976;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,599976;26,29999924;0;258,9897766;0,5;462,0963135;100;0;0
2021-09-07 05:50 +08:00;26,4642849;61,36428452;74,55107117;26,90464211;62,7857132;7,571428776;551,25;0;0,004882;0,00977;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;353,0897522;0,160010993;462,2929382;100;0;0
2021-09-07 05:55 +08:00;101,8000031;55,54333496;71,60366821;26,56266594;22,74333382;7,166666508;602,833313;0;0,00468;0,01139;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,700012;26,29999924;0;267,9813538;0,369965374;462,6895752;100;0;0
2021-09-07 06:00 +08:00;147,5666656;59,49000168;69,65000153;26,55866623;21,1566658;5,833333492;639,9333496;0;0,004679;0,00977;0,03825;0;0;26,1;0;0,6376795;27,36852;1003,599976;26,29999924;0;337,7207947;0,387711853;463,1220093;100;0;0
2021-09-07 06:05 +08:00;100,8000031;64,54000092;70,63999939;26,83300018;22,2266674;5,366666794;669,7000122;0;0,006307;0,00976;0,03743;0;0;26;0;0,6376795;27,36852;1003,700012;26,29999924;0;196,3140564;0,277570546;461,9093018;100;0;0
2021-09-07 06:10 +08:00;98,56666565;59,77666855;70,05233002;26,85666656;24,56333351;4,699999809;688,666687;0;0,00651;0,00977;0,03825;0;0;26;0;0,6376795;27,36852;1003,900024;26,29999924;0;226,9049225;0,150327533;462,0930481;100;0;0
2021-09-07 06:15 +08:00;80,80000305;57,26333237;67,68533325;26,87166595;24,86333275;4,366666794;691,6333618;0;0,006307;0,01139;0,03743;0;0;26,1;0;0,6376795;27,36852;1003,900024;26,29999924;0;272,727478;0,052276656;462,4928894;100;0;0
2021-09-07 06:20 +08:00;59,93333435;58,51333237;66,11333466;26,86766624;23,89999962;4,133333206;685,5;0;0,006511;0,00977;0,03825;0;0;26,2;0;0,6376795;27,36852;1003,900024;26,10000038;0;314;0,059999999;461,7159119;100;0;0
2021-09-07 06:25 +08:00;54,62068939;58,27931213;65,4068985;26,76793098;22,26896477;4;680,0689697;0;0,006307;0,00976;0,03744;0;0;26,2;0;0,6376795;27,36852;1004,099976;26,10000038;0;113,90271;0,059999999;461,9028625;100;0;0
2021-09-07 06:30 +08:00;45,5;57,60666656;65,42066956;26,63466644;21,69333267;4;677,9666748;0;0,00651;0,00977;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,900085;26,00001907;0;140,7105713;0,199974015;462,2945557;100;0;0
2021-09-07 06:35 +08:00;33,16666794;57,92333221;67,91533661;26,96366692;21,62333298;3,833333254;674,5666504;0;0,006307;0,00977;0,03743;0;0;26,3;0;0,6376795;27,36852;1004,099976;26,1000061;0;257,2008667;0,33999154;461,1195374;100;0;0
2021-09-07 06:40 +08:00;20;57,79999924;66,99321747;26,98250008;20,27857208;3,857142925;667,6428833;0;0,006307;0,00976;0,03744;0;0;26,3;0;0,6376795;27,36852;1003,900024;26,10000038;0;330,9901733;0,330011994;460,7197266;100;0;0
2021-09-07 06:45 +08:00;20;58,1566658;65,33633423;26,9470005;24,11333275;3,633333445;669,166687;0;0,006511;0,01139;0,03825;0;0;26,3;0;0,6376795;27,36852;1003,900024;26,20000076;0;242,2000275;0,489997447;462,7026062;100;0;0
2021-09-07 06:50 +08:00;20;57,97333145;64,58100128;26,85933304;24,93000031;3,233333349;673;0;0,006307;0,00977;0,03743;0;0;26,3;0;0,6376795;27,36852;1003,900024;26,20000076;0;292,7496643;0,456429601;462,6895447;100;0;0
2021-09-07 06:55 +08:00;20;57,44333267;65,47599792;26,92900085;23,61666679;3,200000048;669,5;0;0,00651;0,00977;0,03825;0;0;26,3;0;0,6376795;27,36852;1004,099976;26,29999924;0;197,900177;1,320036888;463,5087891;100;0;0
2021-09-07 07:00 +08:00;20;58,61999893;67,57066345;27,00099945;22,5466671;3,233333349;664,166687;0;0,006307;0,00976;0,03743;0;0;26,3;0;0,6376795;27,24731;1004,200012;26,39837646;0;189,6401825;0,689961791;461,7127686;100;0;0
2021-09-07 07:05 +08:00;203,1666718;65,40666962;66,04100037;26,71733284;22,80666733;4,199999809;655,8666382;0;0,01241;0,04232;0,03825;0;0;26,3;0;0,6376795;27,24731;1004,400024;26,40000153;2,000016451;189,4999084;0,75001204;463,4957275;97,59999847;0;0
2021-09-07 07:10 +08:00;134,9666595;63,53666687;65,08399963;26,61199951;23,0466671;3,866666555;650,7000122;0;0,012614;0,04232;0,03825;0;0;26,3;0;0,6376795;27,24731;1004,400024;26,59997368;8,00039959;61,91732407;0,350218534;463,4892273;94,79975128;0;0
2021-09-07 07:15 +08:00;89,93333435;57,24666595;63,88800049;26,71066666;23,26666641;3,533333302;650,5999756;0;0,012411;0,04231;0,03744;0;0;26,3;0;0,6376795;27,24731;1004,599976;26,5;19,00079918;194,0974274;1,430058599;463,6827698;83,60005188;0;0
2021-09-07 07:20 +08:00;62,20689774;57,34138107;62,6848259;26,76000023;23,13103485;3,310344934;653,4827881;0;0,012614;0,04232;0,03824;0;0;26,3;0;0,6376795;27,1261;1004,599976;26,60000038;25,00004959;166,6045837;1,579934239;463,4924622;84,20000458;0;0
2021-09-07 07:25 +08:00;45,26666641;58,5233345;61,84033203;26,78066635;26,15999985;3;655,5999756;0;0,01241;0,04232;0,03825;0;0;26,3;0;0,6376795;27,1261;1004,599976;26,59998131;32,00018311;217,7989655;1,480307579;463,0960083;84,10018158;1;1
2021-09-07 07:30 +08:00;38,5;58,13999939;61,44533157;26,75099945;26,27000046;2,866666555;655,9000244;0;0,012614;0,04232;0,03825;0;0;26,2;0;0,6376795;27,00488;1004,599976;26,5;35,00025177;219,897644;3,070197344;464,89505;85,90019989;1;1
2021-09-07 07:35 +08:00;22,2857151;57,28928757;61,41321564;26,74214363;25,79999924;2,785714388;655,8571167;0;0,012411;0,04069;0,03744;1;0,011;26,2;31,38073;37,4921;20,53275;1004,599976;26,39999962;37;195,1315308;3,633520603;463,6956787;87,10386658;0;0
2021-09-07 07:40 +08:00;20;58,34999847;62,00066757;26,75499916;25,38999939;2,666666746;650,166687;0;0,01241;0,04232;0,03825;2;0,022;26;30,36756;33,36834;16,3115;1004,799988;26,60000038;38;194,107605;2,799759865;463,4974976;87,80005646;0;0
2021-09-07 07:45 +08:00;20;56,75666809;65,16666412;27,03899956;22,06333351;2,799999952;650,2999878;0;0,012614;0,04231;0,03824;2;0,02;25,5;30,36756;33,39029;16,67293;1004,900024;26,60000038;44,0002327;220,0009613;2,629712343;464,2986145;88,09999847;0;0
2021-09-07 07:50 +08:00;20;55,86333466;64,71566772;26,98366737;22,28333282;2,966666698;650,5333252;0;0,012411;0,04232;0,03825;1;0,021;25,1;30,36756;33,39029;17,75763;1005,099976;26,4999752;61,0007515;197,803833;1,070145011;464,6951294;90,60019684;0;0
2021-09-07 07:55 +08:00;21,16666603;57,29000092;63,19633484;26,97366714;22,4066658;3;653,5;0;0,012614;0,04232;0,03744;0;0,02;24,9;30,36756;33,39029;24,09857;1005,200012;26,39999962;57,9997673;88,40480804;1,419956803;464,10849;93,20001984;0;0
2021-09-07 08:00 +08:00;24,43333244;61,25666809;62,98666763;26,77133369;22,00333405;3,5;653,1333618;0;0,01241;0,04232;0,03825;1;0,022;25,1;30,36756;35,47395;22,64717;1005,200012;26,29999924;74,96760559;213,9877319;1,892429471;465,2755432;95,69675446;0;0
2021-09-07 08:05 +08:00;20,93333244;61,29999924;62,27566528;26,62800026;24,31333351;3,900000095;636,9000244;0;0,008138;0,15787;0,09358;1;0,022;25,2;30,36756;33,34674;17,51653;1005,299988;26,29999924;78;170,3171997;1,140112996;465,0917664;95,5;0;0
2021-09-07 08:10 +08:00;20,03448296;60,37931061;62,57793045;26,55758667;24,50689697;4,724137783;622,0344849;1;0,007935;0,15788;0,09359;1;0,03;24,9;30,36756;30,80635;23,07039;1005,299988;26,29999924;80,0001297;147,6038818;0,980149269;465,0885315;97,10001373;1;1
